Kommunkod,Kommun,Kon,År,Befolkningstäthet (invånare per kvkm),Folkmängd
1482,Kungälv,1+2,2015,117.9,42730.0
1482,Kungälv,1+2,2016,119.4,43289.0
1482,Kungälv,1+2,2017,121.7,44110.0
1482,Kungälv,1+2,2018,124.4,45086.0
1482,Kungälv,1+2,2019,127.8,46336.0
1482,Kungälv,1+2,2020,129.8,47050.0
1482,Kungälv,1+2,2021,133.2,48271.0
1482,Kungälv,1+2,2022,135.4,49068.0
1482,Kungälv,1+2,2023,137.3,49785.0
1482,Kungälv,1+2,2024,138.1,50313.0
1482,Kungälv,1+2,2025,138.6,50496.0
1484,Lysekil,1+2,2000,70.7,14848.0
1484,Lysekil,1+2,2001,70.5,14792.0
1484,Lysekil,1+2,2002,70.5,14801.0
1484,Lysekil,1+2,2003,70.5,14798.0
1484,Lysekil,1+2,2004,70.3,14767.0
1484,Lysekil,1+2,2005,69.8,14657.0
1484,Lysekil,1+2,2006,69.7,14631.0
1484,Lysekil,1+2,2007,69.7,14633.0
1484,Lysekil,1+2,2008,69.8,14659.0
1484,Lysekil,1+2,2009,69.2,14535.0
1484,Lysekil,1+2,2010,69.2,14521.0
1484,Lysekil,1+2,2011,69.1,14398.0
1484,Lysekil,1+2,2012,69.0,14396.0
1484,Lysekil,1+2,2013,68.9,14369.0
1484,Lysekil,1+2,2014,68.6,14299.0
1484,Lysekil,1+2,2015,69.4,14464.0
1484,Lysekil,1+2,2016,69.9,14570.0
1484,Lysekil,1+2,2017,70.1,14621.0
1484,Lysekil,1+2,2018,70.1,14611.0
1484,Lysekil,1+2,2019,69.8,14555.0
1484,Lysekil,1+2,2020,68.9,14366.0
1484,Lysekil,1+2,2021,68.4,14266.0
1484,Lysekil,1+2,2022,68.0,14170.0
1484,Lysekil,1+2,2023,67.0,13969.0
1484,Lysekil,1+2,2024,66.4,13907.0
1484,Lysekil,1+2,2025,65.8,13796.0
1485,Uddevalla,1+2,2000,76.3,48971.0
1485,Uddevalla,1+2,2001,76.7,49255.0
1485,Uddevalla,1+2,2002,77.4,49683.0
1485,Uddevalla,1+2,2003,77.7,49871.0
1485,Uddevalla,1+2,2004,78.0,50068.0
1485,Uddevalla,1+2,2005,78.4,50314.0
1485,Uddevalla,1+2,2006,78.7,50507.0
1485,Uddevalla,1+2,2007,79.3,50921.0
1485,Uddevalla,1+2,2008,79.7,51186.0
1485,Uddevalla,1+2,2009,80.3,51518.0
1485,Uddevalla,1+2,2010,80.8,51868.0
1485,Uddevalla,1+2,2011,81.8,52156.0
1485,Uddevalla,1+2,2012,82.3,52530.0
1485,Uddevalla,1+2,2013,83.2,53025.0
1485,Uddevalla,1+2,2014,83.9,53517.0
1485,Uddevalla,1+2,2015,85.0,54180.0
1485,Uddevalla,1+2,2016,86.5,55164.0
1485,Uddevalla,1+2,2017,87.4,55763.0
1485,Uddevalla,1+2,2018,88.2,56259.0
1485,Uddevalla,1+2,2019,88.9,56703.0
1485,Uddevalla,1+2,2020,89.1,56787.0
1485,Uddevalla,1+2,2021,89.6,57122.0
1485,Uddevalla,1+2,2022,89.8,57282.0
1485,Uddevalla,1+2,2023,89.5,57045.0
1485,Uddevalla,1+2,2024,88.9,57010.0
1485,Uddevalla,1+2,2025,88.5,56744.0
1486,Strömstad,1+2,2000,23.5,11102.0
1486,Strömstad,1+2,2001,23.8,11221.0
1486,Strömstad,1+2,2002,23.8,11218.0
1486,Strömstad,1+2,2003,23.8,11233.0
1486,Strömstad,1+2,2004,24.1,11373.0
1486,Strömstad,1+2,2005,24.4,11507.0
1486,Strömstad,1+2,2006,24.5,11569.0
1486,Strömstad,1+2,2007,24.5,11558.0
1486,Strömstad,1+2,2008,24.6,11607.0
1486,Strömstad,1+2,2009,24.8,11690.0
1486,Strömstad,1+2,2010,25.0,11808.0
1486,Strömstad,1+2,2011,25.7,12010.0
1486,Strömstad,1+2,2012,26.3,12295.0
1486,Strömstad,1+2,2013,26.7,12480.0
1486,Strömstad,1+2,2014,27.2,12694.0
1486,Strömstad,1+2,2015,27.5,12854.0
1486,Strömstad,1+2,2016,28.0,13079.0
1486,Strömstad,1+2,2017,28.3,13218.0
1486,Strömstad,1+2,2018,28.4,13253.0
1486,Strömstad,1+2,2019,28.3,13218.0
1486,Strömstad,1+2,2020,28.3,13244.0
1486,Strömstad,1+2,2021,28.4,13277.0
1486,Strömstad,1+2,2022,28.4,13290.0
1486,Strömstad,1+2,2023,28.8,13476.0
1486,Strömstad,1+2,2024,28.7,13482.0
1486,Strömstad,1+2,2025,28.8,13557.0
1487,Vänersborg,1+2,2000,56.5,36589.0
1487,Vänersborg,1+2,2001,56.8,36795.0
1487,Vänersborg,1+2,2002,57.2,37025.0
1487,Vänersborg,1+2,2003,57.3,37101.0
1487,Vänersborg,1+2,2004,57.3,37105.0
1487,Vänersborg,1+2,2005,57.1,36951.0
1487,Vänersborg,1+2,2006,57.2,37023.0
1487,Vänersborg,1+2,2007,57.1,36939.0
1487,Vänersborg,1+2,2008,57.1,36991.0
1487,Vänersborg,1+2,2009,56.9,36871.0
1487,Vänersborg,1+2,2010,56.9,36857.0
1487,Vänersborg,1+2,2011,57.5,36962.0
1487,Vänersborg,1+2,2012,57.5,36968.0
1487,Vänersborg,1+2,2013,58.1,37369.0
1487,Vänersborg,1+2,2014,59.0,37890.0
1487,Vänersborg,1+2,2015,59.7,38381.0
1487,Vänersborg,1+2,2016,60.6,38955.0
1487,Vänersborg,1+2,2017,60.9,39151.0
1487,Vänersborg,1+2,2018,61.2,39411.0
1487,Vänersborg,1+2,2019,61.5,39591.0
1487,Vänersborg,1+2,2020,61.5,39624.0
1487,Vänersborg,1+2,2021,61.6,39636.0
1487,Vänersborg,1+2,2022,62.0,39904.0
1487,Vänersborg,1+2,2023,62.2,40012.0
1487,Vänersborg,1+2,2024,61.9,40041.0
1487,Vänersborg,1+2,2025,62.0,40078.0
1488,Trollhättan,1+2,2000,128.3,52891.0
1488,Trollhättan,1+2,2001,128.2,52823.0
1488,Trollhättan,1+2,2002,128.4,52937.0
1488,Trollhättan,1+2,2003,128.4,52920.0
1488,Trollhättan,1+2,2004,129.0,53154.0
1488,Trollhättan,1+2,2005,129.3,53302.0
1488,Trollhättan,1+2,2006,130.6,53830.0
1488,Trollhättan,1+2,2007,131.8,54300.0
1488,Trollhättan,1+2,2008,132.2,54487.0
1488,Trollhättan,1+2,2009,133.1,54873.0
1488,Trollhättan,1+2,2010,134.1,55248.0
1488,Trollhättan,1+2,2011,135.4,55499.0
1488,Trollhättan,1+2,2012,136.0,55749.0
1488,Trollhättan,1+2,2013,138.0,56573.0
1488,Trollhättan,1+2,2014,138.9,56929.0
1488,Trollhättan,1+2,2015,139.3,57092.0
1488,Trollhättan,1+2,2016,140.9,57753.0
1488,Trollhättan,1+2,2017,142.1,58238.0
1488,Trollhättan,1+2,2018,143.4,58728.0
1488,Trollhättan,1+2,2019,144.2,59058.0
1488,Trollhättan,1+2,2020,144.6,59249.0
1488,Trollhättan,1+2,2021,144.4,59154.0
1488,Trollhättan,1+2,2022,144.7,59274.0
1488,Trollhättan,1+2,2023,144.2,59073.0
1488,Trollhättan,1+2,2024,143.3,59003.0
1488,Trollhättan,1+2,2025,144.0,59265.0
1489,Alingsås,1+2,2000,74.0,35153.0
1489,Alingsås,1+2,2001,74.2,35257.0
1489,Alingsås,1+2,2002,74.4,35327.0
1489,Alingsås,1+2,2003,74.8,35530.0
1489,Alingsås,1+2,2004,75.3,35761.0
1489,Alingsås,1+2,2005,75.8,36010.0
1489,Alingsås,1+2,2006,76.8,36481.0
1489,Alingsås,1+2,2007,77.4,36739.0
1489,Alingsås,1+2,2008,78.4,37247.0
1489,Alingsås,1+2,2009,79.0,37515.0
1489,Alingsås,1+2,2010,79.6,37796.0
1489,Alingsås,1+2,2011,80.6,38053.0
1489,Alingsås,1+2,2012,81.2,38355.0
1489,Alingsås,1+2,2013,81.8,38619.0
1489,Alingsås,1+2,2014,83.0,39188.0
1489,Alingsås,1+2,2015,83.9,39602.0
1489,Alingsås,1+2,2016,84.8,40045.0
1489,Alingsås,1+2,2017,85.6,40390.0
1489,Alingsås,1+2,2018,87.0,41070.0
1489,Alingsås,1+2,2019,87.7,41420.0
1489,Alingsås,1+2,2020,88.1,41602.0
1489,Alingsås,1+2,2021,88.7,41853.0
1489,Alingsås,1+2,2022,89.4,42199.0
1489,Alingsås,1+2,2023,89.8,42382.0
1489,Alingsås,1+2,2024,90.1,42722.0
1489,Alingsås,1+2,2025,90.4,42861.0
1490,Borås,1+2,2000,105.9,96883.0
1490,Borås,1+2,2001,106.4,97347.0
1490,Borås,1+2,2002,107.2,98150.0
1490,Borås,1+2,2003,107.6,98505.0
1490,Borås,1+2,2004,108.0,98886.0
1490,Borås,1+2,2005,108.5,99325.0
1490,Borås,1+2,2006,109.5,100221.0
1490,Borås,1+2,2007,110.3,100985.0
1490,Borås,1+2,2008,110.9,101487.0
1490,Borås,1+2,2009,111.9,102458.0
1490,Borås,1+2,2010,112.9,103294.0
1490,Borås,1+2,2011,114.4,104106.0
1490,Borås,1+2,2012,115.2,104867.0
1490,Borås,1+2,2013,116.5,105995.0
1490,Borås,1+2,2014,117.6,107022.0
1490,Borås,1+2,2015,119.2,108488.0
1490,Borås,1+2,2016,120.8,109880.0
1490,Borås,1+2,2017,122.0,111026.0
1490,Borås,1+2,2018,123.3,112178.0
1490,Borås,1+2,2019,124.4,113179.0
1490,Borås,1+2,2020,125.0,113714.0
1490,Borås,1+2,2021,125.4,114091.0
1490,Borås,1+2,2022,125.8,114445.0
1490,Borås,1+2,2023,126.0,114592.0
1490,Borås,1+2,2024,125.7,114872.0
1490,Borås,1+2,2025,126.1,115238.0
1491,Ulricehamn,1+2,2000,21.2,22284.0
1491,Ulricehamn,1+2,2001,21.2,22257.0
1491,Ulricehamn,1+2,2002,21.2,22299.0
1491,Ulricehamn,1+2,2003,21.2,22319.0
1491,Ulricehamn,1+2,2004,21.2,22342.0
1491,Ulricehamn,1+2,2005,21.3,22381.0
1491,Ulricehamn,1+2,2006,21.3,22436.0
1491,Ulricehamn,1+2,2007,21.4,22542.0
1491,Ulricehamn,1+2,2008,21.6,22706.0
1491,Ulricehamn,1+2,2009,21.6,22753.0
1491,Ulricehamn,1+2,2010,21.7,22838.0
1491,Ulricehamn,1+2,2011,22.0,22996.0
1491,Ulricehamn,1+2,2012,22.0,23015.0
1491,Ulricehamn,1+2,2013,22.2,23211.0
1491,Ulricehamn,1+2,2014,22.2,23244.0
1491,Ulricehamn,1+2,2015,22.5,23494.0
1491,Ulricehamn,1+2,2016,22.8,23887.0
1491,Ulricehamn,1+2,2017,23.2,24296.0
1491,Ulricehamn,1+2,2018,23.4,24445.0
1491,Ulricehamn,1+2,2019,23.6,24668.0
1491,Ulricehamn,1+2,2020,23.6,24704.0
1491,Ulricehamn,1+2,2021,23.8,24898.0
1491,Ulricehamn,1+2,2022,24.0,25108.0
1491,Ulricehamn,1+2,2023,24.0,25087.0
1491,Ulricehamn,1+2,2024,23.8,24985.0
1491,Ulricehamn,1+2,2025,23.8,24954.0
1492,Åmål,1+2,2000,26.5,12840.0
1492,Åmål,1+2,2001,26.4,12770.0
1492,Åmål,1+2,2002,26.5,12829.0
1492,Åmål,1+2,2003,26.6,12854.0
1492,Åmål,1+2,2004,26.5,12823.0
1492,Åmål,1+2,2005,26.3,12737.0
1492,Åmål,1+2,2006,26.3,12716.0
1492,Åmål,1+2,2007,26.0,12589.0
1492,Åmål,1+2,2008,25.9,12545.0
1492,Åmål,1+2,2009,25.7,12434.0
1492,Åmål,1+2,2010,25.4,12295.0
1492,Åmål,1+2,2011,25.4,12226.0
1492,Åmål,1+2,2012,25.3,12211.0
1492,Åmål,1+2,2013,25.4,12229.0
1492,Åmål,1+2,2014,25.6,12326.0
1492,Åmål,1+2,2015,26.2,12601.0
1492,Åmål,1+2,2016,26.6,12801.0
1492,Åmål,1+2,2017,26.4,12711.0
1492,Åmål,1+2,2018,26.4,12720.0
1492,Åmål,1+2,2019,26.2,12610.0
1492,Åmål,1+2,2020,25.9,12441.0
1492,Åmål,1+2,2021,25.6,12318.0
1492,Åmål,1+2,2022,25.4,12216.0
1492,Åmål,1+2,2023,25.0,12006.0
1492,Åmål,1+2,2024,24.7,11906.0
1492,Åmål,1+2,2025,24.2,11679.0
1493,Mariestad,1+2,2000,39.5,23800.0
1493,Mariestad,1+2,2001,39.4,23725.0
1493,Mariestad,1+2,2002,39.4,23743.0
1493,Mariestad,1+2,2003,39.6,23847.0
1493,Mariestad,1+2,2004,39.7,23897.0
1493,Mariestad,1+2,2005,39.7,23895.0
1493,Mariestad,1+2,2006,39.7,23933.0
1493,Mariestad,1+2,2007,39.6,23871.0
1493,Mariestad,1+2,2008,39.5,23825.0
1493,Mariestad,1+2,2009,39.5,23799.0
1493,Mariestad,1+2,2010,39.4,23741.0
1493,Mariestad,1+2,2011,39.5,23732.0
1493,Mariestad,1+2,2012,39.4,23739.0
1493,Mariestad,1+2,2013,39.7,23870.0
1493,Mariestad,1+2,2014,39.7,23921.0
1493,Mariestad,1+2,2015,39.9,24043.0
1493,Mariestad,1+2,2016,40.2,24215.0
1493,Mariestad,1+2,2017,40.3,24290.0
1493,Mariestad,1+2,2018,40.5,24372.0
1493,Mariestad,1+2,2019,40.7,24537.0
1493,Mariestad,1+2,2020,40.7,24513.0
1493,Mariestad,1+2,2021,41.0,24723.0
1493,Mariestad,1+2,2022,41.1,24768.0
1493,Mariestad,1+2,2023,40.8,24647.0
1493,Mariestad,1+2,2024,40.5,24583.0
1493,Mariestad,1+2,2025,40.3,24421.0
1494,Lidköping,1+2,2000,52.3,36802.0
1494,Lidköping,1+2,2001,52.3,36808.0
1494,Lidköping,1+2,2002,52.5,36941.0
1494,Lidköping,1+2,2003,52.8,37125.0
1494,Lidköping,1+2,2004,53.0,37241.0
1494,Lidköping,1+2,2005,53.2,37380.0
1494,Lidköping,1+2,2006,53.4,37526.0
1494,Lidköping,1+2,2007,53.7,37773.0
1494,Lidköping,1+2,2008,53.9,37922.0
1494,Lidköping,1+2,2009,54.0,37989.0
1494,Lidköping,1+2,2010,54.1,38048.0
1494,Lidköping,1+2,2011,54.9,38183.0
1494,Lidköping,1+2,2012,54.9,38254.0
1494,Lidköping,1+2,2013,55.2,38414.0
1494,Lidköping,1+2,2014,55.5,38761.0
1494,Lidköping,1+2,2015,55.8,39009.0
1494,Lidköping,1+2,2016,56.2,39235.0
1494,Lidköping,1+2,2017,56.5,39506.0
1494,Lidköping,1+2,2018,57.1,39879.0
1494,Lidköping,1+2,2019,57.4,40089.0
1494,Lidköping,1+2,2020,57.7,40328.0
1494,Lidköping,1+2,2021,57.9,40460.0
1494,Lidköping,1+2,2022,57.9,40457.0
1494,Lidköping,1+2,2023,58.1,40539.0
1494,Lidköping,1+2,2024,57.7,40425.0
1494,Lidköping,1+2,2025,57.6,40359.0
1495,Skara,1+2,2000,41.6,18305.0
1495,Skara,1+2,2001,41.6,18324.0
1495,Skara,1+2,2002,41.6,18311.0
1495,Skara,1+2,2003,41.7,18360.0
1495,Skara,1+2,2004,42.1,18507.0
1495,Skara,1+2,2005,42.2,18578.0
1495,Skara,1+2,2006,42.3,18595.0
1495,Skara,1+2,2007,42.1,18544.0
1495,Skara,1+2,2008,42.1,18518.0
1495,Skara,1+2,2009,41.9,18455.0
1495,Skara,1+2,2010,41.6,18314.0
1495,Skara,1+2,2011,42.5,18220.0
1495,Skara,1+2,2012,42.6,18281.0
1495,Skara,1+2,2013,43.4,18580.0
1495,Skara,1+2,2014,43.7,18747.0
1495,Skara,1+2,2015,43.7,18711.0
1495,Skara,1+2,2016,44.3,18979.0
1495,Skara,1+2,2017,44.0,18843.0
1495,Skara,1+2,2018,43.9,18829.0
1495,Skara,1+2,2019,44.0,18837.0
1495,Skara,1+2,2020,43.6,18695.0
1495,Skara,1+2,2021,43.7,18732.0
1495,Skara,1+2,2022,43.8,18755.0
1495,Skara,1+2,2023,43.5,18654.0
1495,Skara,1+2,2024,43.5,18707.0
1495,Skara,1+2,2025,43.6,18753.0
1496,Skövde,1+2,2000,72.9,49313.0
1496,Skövde,1+2,2001,72.6,49083.0
1496,Skövde,1+2,2002,73.0,49405.0
1496,Skövde,1+2,2003,73.5,49741.0
1496,Skövde,1+2,2004,73.7,49856.0
1496,Skövde,1+2,2005,73.9,49980.0
1496,Skövde,1+2,2006,74.1,50153.0
1496,Skövde,1+2,2007,74.2,50197.0
1496,Skövde,1+2,2008,74.8,50610.0
1496,Skövde,1+2,2009,75.4,50984.0
1496,Skövde,1+2,2010,76.0,51402.0
1496,Skövde,1+2,2011,76.8,51761.0
1496,Skövde,1+2,2012,77.5,52212.0
1496,Skövde,1+2,2013,78.5,52859.0
1496,Skövde,1+2,2014,78.9,53134.0
1496,Skövde,1+2,2015,79.5,53555.0
1496,Skövde,1+2,2016,80.4,54133.0
1496,Skövde,1+2,2017,81.6,54975.0
1496,Skövde,1+2,2018,82.7,55729.0
1496,Skövde,1+2,2019,83.7,56366.0
1496,Skövde,1+2,2020,84.3,56791.0
1496,Skövde,1+2,2021,84.6,57016.0
1496,Skövde,1+2,2022,85.3,57463.0
1496,Skövde,1+2,2023,85.8,57763.0
1496,Skövde,1+2,2024,85.7,57995.0
1496,Skövde,1+2,2025,86.1,58272.0
1497,Hjo,1+2,2000,29.4,8787.0
1497,Hjo,1+2,2001,29.6,8827.0
1497,Hjo,1+2,2002,29.6,8845.0
1497,Hjo,1+2,2003,29.6,8844.0
1497,Hjo,1+2,2004,29.6,8822.0
1497,Hjo,1+2,2005,29.7,8849.0
1497,Hjo,1+2,2006,29.7,8853.0
1497,Hjo,1+2,2007,29.5,8809.0
1497,Hjo,1+2,2008,29.5,8809.0
1497,Hjo,1+2,2009,29.7,8859.0
1497,Hjo,1+2,2010,29.6,8841.0
1497,Hjo,1+2,2011,29.6,8790.0
1497,Hjo,1+2,2012,29.7,8832.0
1497,Hjo,1+2,2013,29.6,8805.0
1497,Hjo,1+2,2014,29.9,8885.0
1497,Hjo,1+2,2015,30.2,8983.0
1497,Hjo,1+2,2016,30.5,9048.0
1497,Hjo,1+2,2017,30.6,9093.0
1497,Hjo,1+2,2018,30.9,9176.0
1497,Hjo,1+2,2019,31.0,9210.0
1497,Hjo,1+2,2020,31.1,9229.0
1497,Hjo,1+2,2021,31.1,9233.0
1497,Hjo,1+2,2022,31.1,9243.0
1497,Hjo,1+2,2023,31.2,9258.0
1497,Hjo,1+2,2024,31.3,9350.0
1497,Hjo,1+2,2025,31.3,9322.0
1498,Tidaholm,1+2,2000,24.4,12694.0
1498,Tidaholm,1+2,2001,24.3,12620.0
1498,Tidaholm,1+2,2002,24.2,12585.0
1498,Tidaholm,1+2,2003,24.2,12575.0
1498,Tidaholm,1+2,2004,24.1,12543.0
1498,Tidaholm,1+2,2005,24.1,12535.0
1498,Tidaholm,1+2,2006,24.3,12653.0
1498,Tidaholm,1+2,2007,24.3,12651.0
1498,Tidaholm,1+2,2008,24.4,12693.0
1498,Tidaholm,1+2,2009,24.3,12632.0
1498,Tidaholm,1+2,2010,24.2,12572.0
1498,Tidaholm,1+2,2011,24.3,12569.0
1498,Tidaholm,1+2,2012,24.2,12556.0
1498,Tidaholm,1+2,2013,24.3,12565.0
1498,Tidaholm,1+2,2014,24.4,12617.0
1498,Tidaholm,1+2,2015,24.5,12669.0
1498,Tidaholm,1+2,2016,24.7,12797.0
1498,Tidaholm,1+2,2017,24.8,12827.0
1498,Tidaholm,1+2,2018,24.8,12828.0
1498,Tidaholm,1+2,2019,24.8,12846.0
1498,Tidaholm,1+2,2020,24.7,12790.0
1498,Tidaholm,1+2,2021,24.8,12825.0
1498,Tidaholm,1+2,2022,24.8,12839.0
1498,Tidaholm,1+2,2023,24.8,12839.0
1498,Tidaholm,1+2,2024,24.6,12805.0
1498,Tidaholm,1+2,2025,24.5,12736.0
1499,Falköping,1+2,2000,29.3,31007.0
1499,Falköping,1+2,2001,29.3,30921.0
1499,Falköping,1+2,2002,29.2,30896.0
1499,Falköping,1+2,2003,29.3,30981.0
1499,Falköping,1+2,2004,29.5,31148.0
1499,Falköping,1+2,2005,29.5,31185.0
1499,Falköping,1+2,2006,29.6,31240.0
1499,Falköping,1+2,2007,29.6,31311.0
1499,Falköping,1+2,2008,29.7,31349.0
1499,Falköping,1+2,2009,29.7,31419.0
1499,Falköping,1+2,2010,29.8,31513.0
1499,Falköping,1+2,2011,30.3,31689.0
1499,Falköping,1+2,2012,30.3,31689.0
1499,Falköping,1+2,2013,30.6,31988.0
1499,Falköping,1+2,2014,30.8,32185.0
1499,Falköping,1+2,2015,31.1,32511.0
1499,Falköping,1+2,2016,31.4,32806.0
1499,Falköping,1+2,2017,31.7,33077.0
1499,Falköping,1+2,2018,31.7,33155.0
1499,Falköping,1+2,2019,31.8,33246.0
1499,Falköping,1+2,2020,31.8,33238.0
1499,Falköping,1+2,2021,31.8,33270.0
1499,Falköping,1+2,2022,31.8,33252.0
1499,Falköping,1+2,2023,31.6,32991.0
1499,Falköping,1+2,2024,31.3,32806.0
1499,Falköping,1+2,2025,31.2,32794.0
1715,Kil,1+2,2000,33.0,11912.0
1715,Kil,1+2,2001,33.1,11924.0
1715,Kil,1+2,2002,33.0,11892.0
1715,Kil,1+2,2003,33.0,11891.0
1715,Kil,1+2,2004,32.8,11844.0
1715,Kil,1+2,2005,32.8,11813.0
1715,Kil,1+2,2006,32.7,11803.0
1715,Kil,1+2,2007,32.6,11748.0
1715,Kil,1+2,2008,32.4,11674.0
1715,Kil,1+2,2009,32.5,11717.0
1715,Kil,1+2,2010,32.5,11706.0
1715,Kil,1+2,2011,32.5,11682.0
1715,Kil,1+2,2012,32.7,11782.0
1715,Kil,1+2,2013,32.8,11810.0
1715,Kil,1+2,2014,33.0,11885.0
1715,Kil,1+2,2015,32.8,11802.0
1715,Kil,1+2,2016,32.8,11800.0
1715,Kil,1+2,2017,33.1,11910.0
1715,Kil,1+2,2018,33.3,11962.0
1715,Kil,1+2,2019,33.6,12087.0
1715,Kil,1+2,2020,33.7,12115.0
1715,Kil,1+2,2021,33.7,12134.0
1715,Kil,1+2,2022,33.7,12115.0
1715,Kil,1+2,2023,33.6,12085.0
1715,Kil,1+2,2024,33.4,12061.0
1715,Kil,1+2,2025,33.3,12024.0
1730,Eda,1+2,2000,10.5,8664.0
1730,Eda,1+2,2001,10.5,8649.0
1730,Eda,1+2,2002,10.5,8670.0
1730,Eda,1+2,2003,10.5,8662.0
1730,Eda,1+2,2004,10.5,8646.0
1730,Eda,1+2,2005,10.4,8601.0
1730,Eda,1+2,2006,10.5,8670.0
1730,Eda,1+2,2007,10.5,8649.0
1730,Eda,1+2,2008,10.5,8653.0
1730,Eda,1+2,2009,10.4,8577.0
1730,Eda,1+2,2010,10.3,8524.0
1730,Eda,1+2,2011,10.3,8460.0
1730,Eda,1+2,2012,10.3,8496.0
1730,Eda,1+2,2013,10.3,8426.0
1730,Eda,1+2,2014,10.3,8453.0
1730,Eda,1+2,2015,10.4,8505.0
1730,Eda,1+2,2016,10.4,8526.0
1730,Eda,1+2,2017,10.5,8618.0
1730,Eda,1+2,2018,10.5,8575.0
1730,Eda,1+2,2019,10.4,8564.0
1730,Eda,1+2,2020,10.4,8550.0
1730,Eda,1+2,2021,10.4,8490.0
1730,Eda,1+2,2022,10.4,8535.0
1730,Eda,1+2,2023,10.4,8499.0
1730,Eda,1+2,2024,10.2,8412.0
1730,Eda,1+2,2025,10.1,8289.0
1737,Torsby,1+2,2000,3.3,13725.0
1737,Torsby,1+2,2001,3.2,13552.0
1737,Torsby,1+2,2002,3.2,13404.0
1737,Torsby,1+2,2003,3.2,13311.0
1737,Torsby,1+2,2004,3.1,13086.0
1737,Torsby,1+2,2005,3.1,12960.0
1737,Torsby,1+2,2006,3.1,12946.0
1737,Torsby,1+2,2007,3.1,12878.0
1737,Torsby,1+2,2008,3.0,12707.0
1737,Torsby,1+2,2009,3.0,12508.0
1737,Torsby,1+2,2010,3.0,12414.0
1737,Torsby,1+2,2011,3.0,12312.0
1737,Torsby,1+2,2012,2.9,12219.0
1737,Torsby,1+2,2013,2.9,12013.0
1737,Torsby,1+2,2014,2.9,11992.0
1737,Torsby,1+2,2015,2.9,11910.0
1737,Torsby,1+2,2016,2.9,12169.0
1737,Torsby,1+2,2017,2.9,11890.0
1737,Torsby,1+2,2018,2.8,11719.0
1737,Torsby,1+2,2019,2.8,11616.0
1737,Torsby,1+2,2020,2.8,11549.0
1737,Torsby,1+2,2021,2.8,11472.0
1737,Torsby,1+2,2022,2.7,11411.0
1737,Torsby,1+2,2023,2.7,11387.0
1737,Torsby,1+2,2024,2.7,11321.0
1737,Torsby,1+2,2025,2.7,11278.0
1760,Storfors,1+2,2000,12.0,4725.0
1760,Storfors,1+2,2001,11.8,4643.0
1760,Storfors,1+2,2002,11.7,4605.0
1760,Storfors,1+2,2003,11.6,4559.0
1760,Storfors,1+2,2004,11.6,4569.0
1760,Storfors,1+2,2005,11.5,4542.0
1760,Storfors,1+2,2006,11.5,4526.0
1760,Storfors,1+2,2007,11.4,4495.0
1760,Storfors,1+2,2008,11.1,4383.0
1760,Storfors,1+2,2009,11.1,4363.0
1760,Storfors,1+2,2010,10.9,4273.0
1760,Storfors,1+2,2011,10.8,4218.0
1760,Storfors,1+2,2012,10.6,4150.0
1760,Storfors,1+2,2013,10.6,4131.0
1760,Storfors,1+2,2014,10.5,4106.0
1760,Storfors,1+2,2015,10.3,4032.0
1760,Storfors,1+2,2016,10.3,4046.0
1760,Storfors,1+2,2017,10.5,4123.0
1760,Storfors,1+2,2018,10.4,4055.0
1760,Storfors,1+2,2019,10.2,4014.0
1760,Storfors,1+2,2020,10.2,3990.0
1760,Storfors,1+2,2021,10.1,3948.0
1760,Storfors,1+2,2022,9.9,3882.0
1760,Storfors,1+2,2023,9.7,3801.0
1760,Storfors,1+2,2024,9.6,3788.0
1760,Storfors,1+2,2025,9.6,3777.0
1761,Hammarö,1+2,2000,248.9,14162.0
1761,Hammarö,1+2,2001,248.2,14121.0
1761,Hammarö,1+2,2002,250.2,14237.0
1761,Hammarö,1+2,2003,251.4,14307.0
1761,Hammarö,1+2,2004,252.9,14390.0
1761,Hammarö,1+2,2005,252.6,14374.0
1761,Hammarö,1+2,2006,254.6,14489.0
1761,Hammarö,1+2,2007,255.7,14547.0
1761,Hammarö,1+2,2008,257.6,14655.0
1761,Hammarö,1+2,2009,260.7,14833.0
1761,Hammarö,1+2,2010,262.3,14926.0
1761,Hammarö,1+2,2011,250.8,14943.0
1761,Hammarö,1+2,2012,252.7,15061.0
1761,Hammarö,1+2,2013,254.0,15136.0
1761,Hammarö,1+2,2014,256.7,15256.0
1761,Hammarö,1+2,2015,259.4,15420.0
1761,Hammarö,1+2,2016,264.5,15725.0
1761,Hammarö,1+2,2017,272.1,16174.0
1761,Hammarö,1+2,2018,277.3,16483.0
1761,Hammarö,1+2,2019,278.7,16568.0
1761,Hammarö,1+2,2020,280.4,16668.0
1761,Hammarö,1+2,2021,282.0,16765.0
1761,Hammarö,1+2,2022,282.9,16820.0
1761,Hammarö,1+2,2023,283.3,16940.0
1761,Hammarö,1+2,2024,282.8,16992.0
1761,Hammarö,1+2,2025,281.8,16932.0
1762,Munkfors,1+2,2000,29.2,4162.0
1762,Munkfors,1+2,2001,29.1,4138.0
1762,Munkfors,1+2,2002,28.7,4086.0
1762,Munkfors,1+2,2003,28.6,4075.0
1762,Munkfors,1+2,2004,28.4,4039.0
1762,Munkfors,1+2,2005,28.1,3995.0
1762,Munkfors,1+2,2006,27.7,3936.0
1762,Munkfors,1+2,2007,27.3,3880.0
1762,Munkfors,1+2,2008,26.8,3814.0
