region;kön;tabellinnehåll;år;Värde
Ockelbo;kvinnor;Antal;2002;1.63
Ockelbo;kvinnor;Antal;2003;2.34
Ockelbo;kvinnor;Antal;2004;2.15
Ockelbo;kvinnor;Antal;2005;1.42
Ockelbo;kvinnor;Antal;2006;2.27
Ockelbo;kvinnor;Antal;2007;1.83
Ockelbo;kvinnor;Antal;2008;2.49
Ockelbo;kvinnor;Antal;2009;1.9
Ockelbo;kvinnor;Antal;2010;1.74
Ockelbo;kvinnor;Antal;2011;1.59
Ockelbo;kvinnor;Antal;2012;2.1
Ockelbo;kvinnor;Antal;2013;1.91
Ockelbo;kvinnor;Antal;2014;1.6
Ockelbo;kvinnor;Antal;2015;2.12
Ockelbo;kvinnor;Antal;2016;1.17
Ockelbo;kvinnor;Antal;2017;1.58
Ockelbo;kvinnor;Antal;2018;2.02
Ockelbo;kvinnor;Antal;2019;2.09
Ockelbo;kvinnor;Antal;2020;1.97
Ockelbo;kvinnor;Antal;2021;1.94
Ockelbo;kvinnor;Antal;2022;1.62
Ockelbo;kvinnor;Antal;2023;1.73
Ockelbo;kvinnor;Antal;2024;1.75
Ockelbo;kvinnor;Antal;2025;1.57
Hofors;män;Antal;2000;1.43
Hofors;män;Antal;2001;1.41
Hofors;män;Antal;2002;1.26
Hofors;män;Antal;2003;1.48
Hofors;män;Antal;2004;1.71
Hofors;män;Antal;2005;1.36
Hofors;män;Antal;2006;1.88
Hofors;män;Antal;2007;1.73
Hofors;män;Antal;2008;1.69
Hofors;män;Antal;2009;1.89
Hofors;män;Antal;2010;2.1
Hofors;män;Antal;2011;1.8
Hofors;män;Antal;2012;1.82
Hofors;män;Antal;2013;1.64
Hofors;män;Antal;2014;1.92
Hofors;män;Antal;2015;2.03
Hofors;män;Antal;2016;1.91
Hofors;män;Antal;2017;1.68
Hofors;män;Antal;2018;1.59
Hofors;män;Antal;2019;1.69
Hofors;män;Antal;2020;1.45
Hofors;män;Antal;2021;1.53
Hofors;män;Antal;2022;1.31
Hofors;män;Antal;2023;1.23
Hofors;män;Antal;2024;1.12
Hofors;män;Antal;2025;1.26
Hofors;kvinnor;Antal;2000;1.82
Hofors;kvinnor;Antal;2001;1.72
Hofors;kvinnor;Antal;2002;1.66
Hofors;kvinnor;Antal;2003;1.72
Hofors;kvinnor;Antal;2004;2.06
Hofors;kvinnor;Antal;2005;1.73
Hofors;kvinnor;Antal;2006;2.23
Hofors;kvinnor;Antal;2007;2.15
Hofors;kvinnor;Antal;2008;2.08
Hofors;kvinnor;Antal;2009;2.22
Hofors;kvinnor;Antal;2010;2.41
Hofors;kvinnor;Antal;2011;2.13
Hofors;kvinnor;Antal;2012;2
Hofors;kvinnor;Antal;2013;1.82
Hofors;kvinnor;Antal;2014;2.2
Hofors;kvinnor;Antal;2015;2.18
Hofors;kvinnor;Antal;2016;2.17
Hofors;kvinnor;Antal;2017;1.9
Hofors;kvinnor;Antal;2018;1.79
Hofors;kvinnor;Antal;2019;1.85
Hofors;kvinnor;Antal;2020;1.66
Hofors;kvinnor;Antal;2021;1.74
Hofors;kvinnor;Antal;2022;1.56
Hofors;kvinnor;Antal;2023;1.44
Hofors;kvinnor;Antal;2024;1.43
Hofors;kvinnor;Antal;2025;1.66
Ovanåker;män;Antal;2000;1.38
Ovanåker;män;Antal;2001;1.46
Ovanåker;män;Antal;2002;1.29
Ovanåker;män;Antal;2003;1.33
Ovanåker;män;Antal;2004;1.39
Ovanåker;män;Antal;2005;1.6
Ovanåker;män;Antal;2006;1.57
Ovanåker;män;Antal;2007;1.83
Ovanåker;män;Antal;2008;1.63
Ovanåker;män;Antal;2009;1.67
Ovanåker;män;Antal;2010;1.68
Ovanåker;män;Antal;2011;1.69
Ovanåker;män;Antal;2012;2.04
Ovanåker;män;Antal;2013;1.99
Ovanåker;män;Antal;2014;1.62
Ovanåker;män;Antal;2015;1.84
Ovanåker;män;Antal;2016;1.75
Ovanåker;män;Antal;2017;1.65
Ovanåker;män;Antal;2018;1.85
Ovanåker;män;Antal;2019;1.92
Ovanåker;män;Antal;2020;1.82
Ovanåker;män;Antal;2021;1.83
Ovanåker;män;Antal;2022;1.56
Ovanåker;män;Antal;2023;1.63
Ovanåker;män;Antal;2024;1.3
Ovanåker;män;Antal;2025;1.34
Ovanåker;kvinnor;Antal;2000;1.75
Ovanåker;kvinnor;Antal;2001;1.76
Ovanåker;kvinnor;Antal;2002;1.61
Ovanåker;kvinnor;Antal;2003;1.63
Ovanåker;kvinnor;Antal;2004;1.74
Ovanåker;kvinnor;Antal;2005;2.08
Ovanåker;kvinnor;Antal;2006;1.83
Ovanåker;kvinnor;Antal;2007;2.41
Ovanåker;kvinnor;Antal;2008;2.12
Ovanåker;kvinnor;Antal;2009;2.16
Ovanåker;kvinnor;Antal;2010;2.08
Ovanåker;kvinnor;Antal;2011;2.2
Ovanåker;kvinnor;Antal;2012;2.37
Ovanåker;kvinnor;Antal;2013;2.28
Ovanåker;kvinnor;Antal;2014;1.79
Ovanåker;kvinnor;Antal;2015;2.14
Ovanåker;kvinnor;Antal;2016;2.12
Ovanåker;kvinnor;Antal;2017;1.98
Ovanåker;kvinnor;Antal;2018;2.14
Ovanåker;kvinnor;Antal;2019;2.22
Ovanåker;kvinnor;Antal;2020;2.21
Ovanåker;kvinnor;Antal;2021;2.12
Ovanåker;kvinnor;Antal;2022;1.77
Ovanåker;kvinnor;Antal;2023;1.92
Ovanåker;kvinnor;Antal;2024;1.41
Ovanåker;kvinnor;Antal;2025;1.58
Nordanstig;män;Antal;2000;1.34
Nordanstig;män;Antal;2001;1.15
Nordanstig;män;Antal;2002;1.49
Nordanstig;män;Antal;2003;2.15
Nordanstig;män;Antal;2004;1.67
Nordanstig;män;Antal;2005;1.74
Nordanstig;män;Antal;2006;1.57
Nordanstig;män;Antal;2007;2.01
Nordanstig;män;Antal;2008;1.75
Nordanstig;män;Antal;2009;2.11
Nordanstig;män;Antal;2010;2.12
Nordanstig;män;Antal;2011;1.86
Nordanstig;män;Antal;2012;1.83
Nordanstig;män;Antal;2013;1.88
Nordanstig;män;Antal;2014;1.62
Nordanstig;män;Antal;2015;1.58
Nordanstig;män;Antal;2016;1.82
Nordanstig;män;Antal;2017;2.09
Nordanstig;män;Antal;2018;1.89
Nordanstig;män;Antal;2019;1.67
Nordanstig;män;Antal;2020;1.72
Nordanstig;män;Antal;2021;1.48
Nordanstig;män;Antal;2022;1.82
Nordanstig;män;Antal;2023;1.4
Nordanstig;män;Antal;2024;1.41
Nordanstig;män;Antal;2025;1.52
Nordanstig;kvinnor;Antal;2000;1.54
Nordanstig;kvinnor;Antal;2001;1.33
Nordanstig;kvinnor;Antal;2002;1.63
Nordanstig;kvinnor;Antal;2003;2.57
Nordanstig;kvinnor;Antal;2004;2.11
Nordanstig;kvinnor;Antal;2005;2.08
Nordanstig;kvinnor;Antal;2006;1.96
Nordanstig;kvinnor;Antal;2007;2.38
Nordanstig;kvinnor;Antal;2008;2.18
Nordanstig;kvinnor;Antal;2009;2.52
Nordanstig;kvinnor;Antal;2010;2.61
Nordanstig;kvinnor;Antal;2011;2.12
Nordanstig;kvinnor;Antal;2012;2.14
Nordanstig;kvinnor;Antal;2013;2.15
Nordanstig;kvinnor;Antal;2014;1.84
Nordanstig;kvinnor;Antal;2015;1.71
Nordanstig;kvinnor;Antal;2016;2.08
Nordanstig;kvinnor;Antal;2017;2.26
Nordanstig;kvinnor;Antal;2018;1.96
Nordanstig;kvinnor;Antal;2019;1.74
Nordanstig;kvinnor;Antal;2020;2.04
Nordanstig;kvinnor;Antal;2021;1.56
Nordanstig;kvinnor;Antal;2022;2.13
Nordanstig;kvinnor;Antal;2023;1.58
Nordanstig;kvinnor;Antal;2024;1.82
Nordanstig;kvinnor;Antal;2025;1.8
Ljusdal;män;Antal;2000;1.51
Ljusdal;män;Antal;2001;1.53
Ljusdal;män;Antal;2002;1.68
Ljusdal;män;Antal;2003;1.71
Ljusdal;män;Antal;2004;1.56
Ljusdal;män;Antal;2005;1.75
Ljusdal;män;Antal;2006;1.75
Ljusdal;män;Antal;2007;1.98
Ljusdal;män;Antal;2008;1.54
Ljusdal;män;Antal;2009;1.75
Ljusdal;män;Antal;2010;1.77
Ljusdal;män;Antal;2011;1.74
Ljusdal;män;Antal;2012;1.65
Ljusdal;män;Antal;2013;1.58
Ljusdal;män;Antal;2014;1.56
Ljusdal;män;Antal;2015;1.71
Ljusdal;män;Antal;2016;1.62
Ljusdal;män;Antal;2017;1.55
Ljusdal;män;Antal;2018;1.61
Ljusdal;män;Antal;2019;1.33
Ljusdal;män;Antal;2020;1.64
Ljusdal;män;Antal;2021;1.41
Ljusdal;män;Antal;2022;1.38
Ljusdal;män;Antal;2023;1.17
Ljusdal;män;Antal;2024;1.25
Ljusdal;män;Antal;2025;1.3
Ljusdal;kvinnor;Antal;2000;1.79
Ljusdal;kvinnor;Antal;2001;1.79
Ljusdal;kvinnor;Antal;2002;1.98
Ljusdal;kvinnor;Antal;2003;2.08
Ljusdal;kvinnor;Antal;2004;1.92
Ljusdal;kvinnor;Antal;2005;2.11
Ljusdal;kvinnor;Antal;2006;2.12
Ljusdal;kvinnor;Antal;2007;2.45
Ljusdal;kvinnor;Antal;2008;1.87
Ljusdal;kvinnor;Antal;2009;2.08
Ljusdal;kvinnor;Antal;2010;2.05
Ljusdal;kvinnor;Antal;2011;1.93
Ljusdal;kvinnor;Antal;2012;1.92
Ljusdal;kvinnor;Antal;2013;1.89
Ljusdal;kvinnor;Antal;2014;1.83
Ljusdal;kvinnor;Antal;2015;1.95
Ljusdal;kvinnor;Antal;2016;1.97
Ljusdal;kvinnor;Antal;2017;1.85
Ljusdal;kvinnor;Antal;2018;1.97
Ljusdal;kvinnor;Antal;2019;1.59
Ljusdal;kvinnor;Antal;2020;1.84
Ljusdal;kvinnor;Antal;2021;1.74
Ljusdal;kvinnor;Antal;2022;1.6
Ljusdal;kvinnor;Antal;2023;1.39
Ljusdal;kvinnor;Antal;2024;1.56
Ljusdal;kvinnor;Antal;2025;1.56
Gävle;män;Antal;2000;1.28
Gävle;män;Antal;2001;1.38
Gävle;män;Antal;2002;1.42
Gävle;män;Antal;2003;1.51
Gävle;män;Antal;2004;1.52
Gävle;män;Antal;2005;1.49
Gävle;män;Antal;2006;1.58
Gävle;män;Antal;2007;1.52
Gävle;män;Antal;2008;1.66
Gävle;män;Antal;2009;1.72
Gävle;män;Antal;2010;1.71
Gävle;män;Antal;2011;1.69
Gävle;män;Antal;2012;1.74
Gävle;män;Antal;2013;1.61
Gävle;män;Antal;2014;1.73
Gävle;män;Antal;2015;1.73
Gävle;män;Antal;2016;1.65
Gävle;män;Antal;2017;1.65
Gävle;män;Antal;2018;1.73
Gävle;män;Antal;2019;1.57
Gävle;män;Antal;2020;1.42
Gävle;män;Antal;2021;1.53
Gävle;män;Antal;2022;1.32
Gävle;män;Antal;2023;1.23
Gävle;män;Antal;2024;1.25
Gävle;män;Antal;2025;1.21
Gävle;kvinnor;Antal;2000;1.36
Gävle;kvinnor;Antal;2001;1.53
Gävle;kvinnor;Antal;2002;1.54
Gävle;kvinnor;Antal;2003;1.63
Gävle;kvinnor;Antal;2004;1.68
Gävle;kvinnor;Antal;2005;1.62
Gävle;kvinnor;Antal;2006;1.73
Gävle;kvinnor;Antal;2007;1.66
Gävle;kvinnor;Antal;2008;1.84
Gävle;kvinnor;Antal;2009;1.91
Gävle;kvinnor;Antal;2010;1.86
Gävle;kvinnor;Antal;2011;1.84
Gävle;kvinnor;Antal;2012;1.89
Gävle;kvinnor;Antal;2013;1.77
Gävle;kvinnor;Antal;2014;1.87
Gävle;kvinnor;Antal;2015;1.84
Gävle;kvinnor;Antal;2016;1.76
Gävle;kvinnor;Antal;2017;1.77
Gävle;kvinnor;Antal;2018;1.82
Gävle;kvinnor;Antal;2019;1.69
Gävle;kvinnor;Antal;2020;1.56
Gävle;kvinnor;Antal;2021;1.62
Gävle;kvinnor;Antal;2022;1.44
Gävle;kvinnor;Antal;2023;1.35
Gävle;kvinnor;Antal;2024;1.4
Gävle;kvinnor;Antal;2025;1.33
Sandviken;män;Antal;2000;1.31
Sandviken;män;Antal;2001;1.27
Sandviken;män;Antal;2002;1.34
Sandviken;män;Antal;2003;1.53
Sandviken;män;Antal;2004;1.59
Sandviken;män;Antal;2005;1.45
Sandviken;män;Antal;2006;1.57
Sandviken;män;Antal;2007;1.68
Sandviken;män;Antal;2008;1.42
Sandviken;män;Antal;2009;1.58
Sandviken;män;Antal;2010;1.66
Sandviken;män;Antal;2011;1.63
Sandviken;män;Antal;2012;1.77
Sandviken;män;Antal;2013;1.77
Sandviken;män;Antal;2014;1.78
Sandviken;män;Antal;2015;1.59
Sandviken;män;Antal;2016;1.71
Sandviken;män;Antal;2017;1.63
Sandviken;män;Antal;2018;1.75
Sandviken;män;Antal;2019;1.51
Sandviken;män;Antal;2020;1.55
Sandviken;män;Antal;2021;1.4
Sandviken;män;Antal;2022;1.25
Sandviken;män;Antal;2023;1.27
Sandviken;män;Antal;2024;1.18
Sandviken;män;Antal;2025;1.23
Sandviken;kvinnor;Antal;2000;1.6
Sandviken;kvinnor;Antal;2001;1.47
Sandviken;kvinnor;Antal;2002;1.61
Sandviken;kvinnor;Antal;2003;1.84
Sandviken;kvinnor;Antal;2004;1.88
Sandviken;kvinnor;Antal;2005;1.8
Sandviken;kvinnor;Antal;2006;1.88
Sandviken;kvinnor;Antal;2007;2.01
Sandviken;kvinnor;Antal;2008;1.66
Sandviken;kvinnor;Antal;2009;1.84
Sandviken;kvinnor;Antal;2010;1.88
Sandviken;kvinnor;Antal;2011;1.77
Sandviken;kvinnor;Antal;2012;1.97
Sandviken;kvinnor;Antal;2013;2.01
Sandviken;kvinnor;Antal;2014;2.02
Sandviken;kvinnor;Antal;2015;1.86
Sandviken;kvinnor;Antal;2016;1.98
Sandviken;kvinnor;Antal;2017;1.89
Sandviken;kvinnor;Antal;2018;1.96
Sandviken;kvinnor;Antal;2019;1.74
Sandviken;kvinnor;Antal;2020;1.73
Sandviken;kvinnor;Antal;2021;1.61
Sandviken;kvinnor;Antal;2022;1.46
Sandviken;kvinnor;Antal;2023;1.5
Sandviken;kvinnor;Antal;2024;1.43
Sandviken;kvinnor;Antal;2025;1.45
Söderhamn;män;Antal;2000;1.45
Söderhamn;män;Antal;2001;1.41
Söderhamn;män;Antal;2002;1.45
Söderhamn;män;Antal;2003;1.38
Söderhamn;män;Antal;2004;1.32
Söderhamn;män;Antal;2005;1.39
Söderhamn;män;Antal;2006;1.61
Söderhamn;män;Antal;2007;1.5
Söderhamn;män;Antal;2008;1.55
Söderhamn;män;Antal;2009;1.48
Söderhamn;män;Antal;2010;1.78
Söderhamn;män;Antal;2011;1.66
Söderhamn;män;Antal;2012;1.83
Söderhamn;män;Antal;2013;1.84
Söderhamn;män;Antal;2014;1.8
Söderhamn;män;Antal;2015;1.95
Söderhamn;män;Antal;2016;1.67
Söderhamn;män;Antal;2017;1.52
Söderhamn;män;Antal;2018;1.95
Söderhamn;män;Antal;2019;1.7
Söderhamn;män;Antal;2020;1.57
Söderhamn;män;Antal;2021;1.65
Söderhamn;män;Antal;2022;1.35
Söderhamn;män;Antal;2023;1.15
Söderhamn;män;Antal;2024;1.22
Söderhamn;män;Antal;2025;1.3
Söderhamn;kvinnor;Antal;2000;1.69
Söderhamn;kvinnor;Antal;2001;1.7
Söderhamn;kvinnor;Antal;2002;1.72
Söderhamn;kvinnor;Antal;2003;1.65
Söderhamn;kvinnor;Antal;2004;1.55
Söderhamn;kvinnor;Antal;2005;1.68
Söderhamn;kvinnor;Antal;2006;1.99
Söderhamn;kvinnor;Antal;2007;1.77
Söderhamn;kvinnor;Antal;2008;1.95
Söderhamn;kvinnor;Antal;2009;1.78
Söderhamn;kvinnor;Antal;2010;2.22
Söderhamn;kvinnor;Antal;2011;1.99
Söderhamn;kvinnor;Antal;2012;2.13
Söderhamn;kvinnor;Antal;2013;2.08
Söderhamn;kvinnor;Antal;2014;2.15
Söderhamn;kvinnor;Antal;2015;2.21
Söderhamn;kvinnor;Antal;2016;1.97
Söderhamn;kvinnor;Antal;2017;1.79
Söderhamn;kvinnor;Antal;2018;2.33
Söderhamn;kvinnor;Antal;2019;2
Söderhamn;kvinnor;Antal;2020;1.83
Söderhamn;kvinnor;Antal;2021;1.95
Söderhamn;kvinnor;Antal;2022;1.67
Söderhamn;kvinnor;Antal;2023;1.39
Söderhamn;kvinnor;Antal;2024;1.47
Söderhamn;kvinnor;Antal;2025;1.61
Bollnäs;män;Antal;2000;1.42
Bollnäs;män;Antal;2001;1.41
Bollnäs;män;Antal;2002;1.39
Bollnäs;män;Antal;2003;1.69
Bollnäs;män;Antal;2004;1.58
Bollnäs;män;Antal;2005;1.65
Bollnäs;män;Antal;2006;1.71
Bollnäs;män;Antal;2007;1.62
Bollnäs;män;Antal;2008;1.5
Bollnäs;män;Antal;2009;1.82
Bollnäs;män;Antal;2010;1.91
Bollnäs;män;Antal;2011;1.74
Bollnäs;män;Antal;2012;1.86
Bollnäs;män;Antal;2013;1.54
Bollnäs;män;Antal;2014;1.56
Bollnäs;män;Antal;2015;1.74
Bollnäs;män;Antal;2016;1.76
Bollnäs;män;Antal;2017;1.67
Bollnäs;män;Antal;2018;1.99
Bollnäs;män;Antal;2019;1.84
Bollnäs;män;Antal;2020;1.64
Bollnäs;män;Antal;2021;1.65
Bollnäs;män;Antal;2022;1.39
Bollnäs;män;Antal;2023;1.29
Bollnäs;män;Antal;2024;1.29
Bollnäs;män;Antal;2025;1.37
Bollnäs;kvinnor;Antal;2000;1.61
Bollnäs;kvinnor;Antal;2001;1.63
Bollnäs;kvinnor;Antal;2002;1.65
Bollnäs;kvinnor;Antal;2003;1.95
Bollnäs;kvinnor;Antal;2004;1.9
Bollnäs;kvinnor;Antal;2005;1.9
Bollnäs;kvinnor;Antal;2006;1.99
Bollnäs;kvinnor;Antal;2007;1.83
Bollnäs;kvinnor;Antal;2008;1.68
Bollnäs;kvinnor;Antal;2009;2
Bollnäs;kvinnor;Antal;2010;2.24
Bollnäs;kvinnor;Antal;2011;1.9
Bollnäs;kvinnor;Antal;2012;2.04
Bollnäs;kvinnor;Antal;2013;1.81
Bollnäs;kvinnor;Antal;2014;1.74
Bollnäs;kvinnor;Antal;2015;2
Bollnäs;kvinnor;Antal;2016;1.99
Bollnäs;kvinnor;Antal;2017;1.98
Bollnäs;kvinnor;Antal;2018;2.27
Bollnäs;kvinnor;Antal;2019;2.07
Bollnäs;kvinnor;Antal;2020;1.81
Bollnäs;kvinnor;Antal;2021;1.78
Bollnäs;kvinnor;Antal;2022;1.6
Bollnäs;kvinnor;Antal;2023;1.47
Bollnäs;kvinnor;Antal;2024;1.52
Bollnäs;kvinnor;Antal;2025;1.59
Hudiksvall;män;Antal;2000;1.48
Hudiksvall;män;Antal;2001;1.31
Hudiksvall;män;Antal;2002;1.63
Hudiksvall;män;Antal;2003;1.67
Hudiksvall;män;Antal;2004;1.74
Hudiksvall;män;Antal;2005;1.7
Hudiksvall;män;Antal;2006;1.91
Hudiksvall;män;Antal;2007;1.85
Hudiksvall;män;Antal;2008;1.75
Hudiksvall;män;Antal;2009;1.82
Hudiksvall;män;Antal;2010;1.86
Hudiksvall;män;Antal;2011;1.79
Hudiksvall;män;Antal;2012;1.83
Hudiksvall;män;Antal;2013;1.82
Hudiksvall;män;Antal;2014;1.72
Hudiksvall;män;Antal;2015;1.73
Hudiksvall;män;Antal;2016;1.6
Hudiksvall;män;Antal;2017;1.67
Hudiksvall;män;Antal;2018;1.51
Hudiksvall;män;Antal;2019;1.41
Hudiksvall;män;Antal;2020;1.44
Hudiksvall;män;Antal;2021;1.47
Hudiksvall;män;Antal;2022;1.36
Hudiksvall;män;Antal;2023;1.29
Hudiksvall;män;Antal;2024;1.17
Hudiksvall;män;Antal;2025;1.09
Hudiksvall;kvinnor;Antal;2000;1.65
Hudiksvall;kvinnor;Antal;2001;1.52
Hudiksvall;kvinnor;Antal;2002;1.86
Hudiksvall;kvinnor;Antal;2003;1.86
Hudiksvall;kvinnor;Antal;2004;1.93
Hudiksvall;kvinnor;Antal;2005;1.85
Hudiksvall;kvinnor;Antal;2006;2.14
Hudiksvall;kvinnor;Antal;2007;2
Hudiksvall;kvinnor;Antal;2008;1.96
Hudiksvall;kvinnor;Antal;2009;2.01
Hudiksvall;kvinnor;Antal;2010;2.02
Hudiksvall;kvinnor;Antal;2011;1.95
Hudiksvall;kvinnor;Antal;2012;2.03
Hudiksvall;kvinnor;Antal;2013;1.98
Hudiksvall;kvinnor;Antal;2014;1.85
Hudiksvall;kvinnor;Antal;2015;1.88
Hudiksvall;kvinnor;Antal;2016;1.82
Hudiksvall;kvinnor;Antal;2017;1.87
Hudiksvall;kvinnor;Antal;2018;1.64
Hudiksvall;kvinnor;Antal;2019;1.65
Hudiksvall;kvinnor;Antal;2020;1.62
Hudiksvall;kvinnor;Antal;2021;1.7
Hudiksvall;kvinnor;Antal;2022;1.52
Hudiksvall;kvinnor;Antal;2023;1.53
Hudiksvall;kvinnor;Antal;2024;1.36
Hudiksvall;kvinnor;Antal;2025;1.31
Ånge;män;Antal;2000;1.33
Ånge;män;Antal;2001;1.49
Ånge;män;Antal;2002;1.67
Ånge;män;Antal;2003;1.59
Ånge;män;Antal;2004;1.61
Ånge;män;Antal;2005;1.85
Ånge;män;Antal;2006;1.66
Ånge;män;Antal;2007;2.11
Ånge;män;Antal;2008;1.42
Ånge;män;Antal;2009;1.4
Ånge;män;Antal;2010;1.61
Ånge;män;Antal;2011;1.66
Ånge;män;Antal;2012;1.29
Ånge;män;Antal;2013;1.47
Ånge;män;Antal;2014;1.48
Ånge;män;Antal;2015;1.74
Ånge;män;Antal;2016;1.67
Ånge;män;Antal;2017;1.34
Ånge;män;Antal;2018;1.64
Ånge;män;Antal;2019;1.78
Ånge;män;Antal;2020;1.39
Ånge;män;Antal;2021;1.77
Ånge;män;Antal;2022;1.16
Ånge;män;Antal;2023;1.32
Ånge;män;Antal;2024;1.01
Ånge;män;Antal;2025;1.11
Ånge;kvinnor;Antal;2000;1.48
Ånge;kvinnor;Antal;2001;1.6
Ånge;kvinnor;Antal;2002;1.89
Ånge;kvinnor;Antal;2003;1.73
Ånge;kvinnor;Antal;2004;1.89
Ånge;kvinnor;Antal;2005;2.18
Ånge;kvinnor;Antal;2006;1.95
Ånge;kvinnor;Antal;2007;2.46
Ånge;kvinnor;Antal;2008;1.83
Ånge;kvinnor;Antal;2009;1.64
Ånge;kvinnor;Antal;2010;1.93
Ånge;kvinnor;Antal;2011;1.98
Ånge;kvinnor;Antal;2012;1.63
Ånge;kvinnor;Antal;2013;1.92
Ånge;kvinnor;Antal;2014;1.84
Ånge;kvinnor;Antal;2015;2.17
Ånge;kvinnor;Antal;2016;1.92
Ånge;kvinnor;Antal;2017;1.63
Ånge;kvinnor;Antal;2018;2.07
Ånge;kvinnor;Antal;2019;2.19
Ånge;kvinnor;Antal;2020;1.8
Ånge;kvinnor;Antal;2021;2.2
Ånge;kvinnor;Antal;2022;1.54
Ånge;kvinnor;Antal;2023;1.7
Ånge;kvinnor;Antal;2024;1.22
Ånge;kvinnor;Antal;2025;1.48
Timrå;män;Antal;2000;1.64
Timrå;män;Antal;2001;1.58
Timrå;män;Antal;2002;1.72
Timrå;män;Antal;2003;1.64
Timrå;män;Antal;2004;1.99
Timrå;män;Antal;2005;1.5
Timrå;män;Antal;2006;2.01
Timrå;män;Antal;2007;1.7
Timrå;män;Antal;2008;1.83
Timrå;män;Antal;2009;1.62
Timrå;män;Antal;2010;1.9
Timrå;män;Antal;2011;1.87
Timrå;män;Antal;2012;1.6
Timrå;män;Antal;2013;1.75
Timrå;män;Antal;2014;1.8
Timrå;män;Antal;2015;1.61
Timrå;män;Antal;2016;1.58
Timrå;män;Antal;2017;1.51
Timrå;män;Antal;2018;1.56
Timrå;män;Antal;2019;1.55
Timrå;män;Antal;2020;1.47
Timrå;män;Antal;2021;1.47
Timrå;män;Antal;2022;1.26
Timrå;män;Antal;2023;1.28
Timrå;män;Antal;2024;1.2
Timrå;män;Antal;2025;1.38
Timrå;kvinnor;Antal;2000;1.85
Timrå;kvinnor;Antal;2001;1.78
Timrå;kvinnor;Antal;2002;1.92
Timrå;kvinnor;Antal;2003;1.95
Timrå;kvinnor;Antal;2004;2.24
Timrå;kvinnor;Antal;2005;1.8
Timrå;kvinnor;Antal;2006;2.38
Timrå;kvinnor;Antal;2007;1.99
Timrå;kvinnor;Antal;2008;2.05
Timrå;kvinnor;Antal;2009;1.71
Timrå;kvinnor;Antal;2010;2.11
Timrå;kvinnor;Antal;2011;2.1
Timrå;kvinnor;Antal;2012;1.88
Timrå;kvinnor;Antal;2013;1.89
Timrå;kvinnor;Antal;2014;2.16
Timrå;kvinnor;Antal;2015;1.84
Timrå;kvinnor;Antal;2016;1.86
Timrå;kvinnor;Antal;2017;1.74
Timrå;kvinnor;Antal;2018;1.84
Timrå;kvinnor;Antal;2019;1.87
Timrå;kvinnor;Antal;2020;1.75
Timrå;kvinnor;Antal;2021;1.73
Timrå;kvinnor;Antal;2022;1.49
Timrå;kvinnor;Antal;2023;1.55
Timrå;kvinnor;Antal;2024;1.46
Timrå;kvinnor;Antal;2025;1.62
Härnösand;män;Antal;2000;1.48
Härnösand;män;Antal;2001;1.39
Härnösand;män;Antal;2002;1.52
Härnösand;män;Antal;2003;1.55
Härnösand;män;Antal;2004;1.66
Härnösand;män;Antal;2005;1.49
Härnösand;män;Antal;2006;1.54
Härnösand;män;Antal;2007;1.62
Härnösand;män;Antal;2008;1.81
Härnösand;män;Antal;2009;1.75
Härnösand;män;Antal;2010;1.84
Härnösand;män;Antal;2011;1.68
Härnösand;män;Antal;2012;1.67
Härnösand;män;Antal;2013;1.65
Härnösand;män;Antal;2014;1.48
Härnösand;män;Antal;2015;1.61
Härnösand;män;Antal;2016;1.57
Härnösand;män;Antal;2017;1.57
Härnösand;män;Antal;2018;1.68
Härnösand;män;Antal;2019;1.6
Härnösand;män;Antal;2020;1.55
Härnösand;män;Antal;2021;1.56
Härnösand;män;Antal;2022;1.48
Härnösand;män;Antal;2023;1.22
Härnösand;män;Antal;2024;1.38
Härnösand;män;Antal;2025;1.07
Härnösand;kvinnor;Antal;2000;1.61
Härnösand;kvinnor;Antal;2001;1.46
Härnösand;kvinnor;Antal;2002;1.66
Härnösand;kvinnor;Antal;2003;1.71
Härnösand;kvinnor;Antal;2004;1.83
Härnösand;kvinnor;Antal;2005;1.63
Härnösand;kvinnor;Antal;2006;1.76
Härnösand;kvinnor;Antal;2007;1.82
Härnösand;kvinnor;Antal;2008;2.01
Härnösand;kvinnor;Antal;2009;1.87
Härnösand;kvinnor;Antal;2010;2.04
Härnösand;kvinnor;Antal;2011;1.88
Härnösand;kvinnor;Antal;2012;1.85
Härnösand;kvinnor;Antal;2013;1.82
Härnösand;kvinnor;Antal;2014;1.71
Härnösand;kvinnor;Antal;2015;1.79
Härnösand;kvinnor;Antal;2016;1.72
Härnösand;kvinnor;Antal;2017;1.8
Härnösand;kvinnor;Antal;2018;1.98
Härnösand;kvinnor;Antal;2019;1.88
Härnösand;kvinnor;Antal;2020;1.84
Härnösand;kvinnor;Antal;2021;1.84
Härnösand;kvinnor;Antal;2022;1.85
Härnösand;kvinnor;Antal;2023;1.5
Härnösand;kvinnor;Antal;2024;1.63
Härnösand;kvinnor;Antal;2025;1.3
Sundsvall;män;Antal;2000;1.24
Sundsvall;män;Antal;2001;1.38
Sundsvall;män;Antal;2002;1.51
Sundsvall;män;Antal;2003;1.68
Sundsvall;män;Antal;2004;1.66
Sundsvall;män;Antal;2005;1.69
Sundsvall;män;Antal;2006;1.67
